"Job_Trait","Trait_Cluster","Score_Comp_.1","Score_Comp_.2","Score_Comp_.3","Score_Comp_.4","Score_Comp_.5","Score_Comp_.6","Score_Comp_.7","Score_Comp_.8","Score_Comp_.9","Score_Comp_.10","Score_Comp_.11","Score_Comp_.12","Score_Comp_.13","Score_Comp_.14","Score_Comp_.15","Score_Comp_.16","Score_Comp_.17","Score_Comp_.18","Score_Comp_.19","Score_Comp_.20","Score_Comp_.21","Score_Comp_.22","Score_Comp_.23","Score_Comp_.24","Score_Comp_.25","Score_Comp_.26","Score_Comp_.27","Score_Comp_.28","Score_Comp_.29","Score_Comp_.30","Score_Comp_.31","Score_Comp_.32","Score_Comp_.33","Score_Comp_.34","Score_Comp_.35","Score_Comp_.36","Score_Comp_.37","Score_Comp_.38","Score_Comp_.39","Score_Comp_.40","Score_Comp_.41","Score_Comp_.42","Score_Comp_.43","Score_Comp_.44","Score_Comp_.45","Score_Comp_.46","Score_Comp_.47","Score_Comp_.48","Score_Comp_.49","Score_Comp_.50","Score_Comp_.51","Score_Comp_.52","Score_Comp_.53","Score_Comp_.54","Score_Comp_.55","Score_Comp_.56","Score_Comp_.57","Score_Comp_.58","Score_Comp_.59","Score_Comp_.60","Score_Comp_.61","Score_Comp_.62","Score_Comp_.63","Score_Comp_.64","Score_Comp_.65","Score_Comp_.66","Score_Comp_.67","Score_Comp_.68","Score_Comp_.69","Score_Comp_.70","Score_Comp_.71","Score_Comp_.72","Score_Comp_.73","Score_Comp_.74","Score_Comp_.75","Score_Comp_.76","Score_Comp_.77","Score_Comp_.78","Score_Comp_.79","Score_Comp_.80","Score_Comp_.81","Score_Comp_.82","Score_Comp_.83","Score_Comp_.84","Score_Comp_.85","Score_Comp_.86","Score_Comp_.87","Score_Comp_.88","Score_Comp_.89","Score_Comp_.90","Score_Comp_.91","Score_Comp_.92","Score_Comp_.93","Score_Comp_.94","Score_Comp_.95","Score_Comp_.96","Score_Comp_.97","Score_Comp_.98","Score_Comp_.99","Score_Comp_.100","Score_Comp_.101","Score_Comp_.102","Score_Comp_.103","Score_Comp_.104","Score_Comp_.105","Score_Comp_.106","Score_Comp_.107","Score_Comp_.108","Score_Comp_.109","Score_Comp_.110","Score_Comp_.111","Score_Comp_.112","Score_Comp_.113","Score_Comp_.114","Score_Comp_.115","Score_Comp_.116","Score_Comp_.117","Score_Comp_.118","Score_Comp_.119","Score_Comp_.120"
"Oral.Comprehension","Cognitive",0.958807852434234,2.0670619611282,5.86216404308877,2.19624734862838,-0.910117104545833,0.742468039005289,0.514656053184218,-1.59168573858342,0.766543921675314,0.454926073918122,-0.969011164597515,-1.93307183421598,-0.325602163417476,-0.712980919077928,1.24733091098825,-0.37471851937622,-0.229299435688781,0.163360474972904,0.170515927783069,0.152831500032502,-1.41184421109389,0.609189777920525,0.0880526350233824,-0.207401152962466,0.336898369281953,0.849135061193423,0.0753820091760853,-0.135524250288211,0.11090457346442,-0.392910072728114,0.0503985415260708,-0.0805436360754435,0.185896812945562,-0.347621427779209,-0.0942034310842716,-0.177858102208202,-0.37752544898685,-0.216707959200015,0.0991422737291009,-0.436659354490443,0.586358493887771,0.639735579336871,0.0689823908574493,-0.506902702361737,-0.13056689292004,0.608952867575699,-0.166015231311036,0.322862849246032,-0.150507926090909,-0.105806691962189,0.0342741357784378,0.247492773131976,-0.150251907735161,-0.0216005700587213,-0.35012910240257,-0.480955240512513,0.217754650756214,-0.0984896110459282,0.260890732041981,0.406420153380566,-0.46110527108315,-0.29188870876663,-0.318236609063477,-0.205663021342353,-0.488650411949187,-0.133609883022581,-0.146795170149086,-0.27035956906296,0.010714205022801,-0.123004929971154,-0.286248957752108,-0.0704042855994332,-0.29498641462027,0.745682645370347,0.425800650752096,-0.726332288413535,-0.136269603543155,-0.569450831541718,0.465183130143517,0.0316042145657066,-0.595184425657713,-0.400262244069329,0.661228285429294,0.0366008833776444,0.0962581102932656,0.449650601057608,0.557896058482976,0.382896005942536,0.466164146311507,0.59893788192889,-0.275434221192207,0.0433386089094393,0.261572463832852,-0.191956840986211,-0.383541679340089,0.15710662020629,0.295554675399999,-0.144673361704914,0.448516297715402,0.259210019537159,0.0620777231886305,-0.277124284467409,0.103136072992898,-0.0508766529495191,-0.302364208866819,0.117684509291158,-0.591232755872313,0.112787413424773,0.0476513553354109,-0.197474826530071,0.343996587666202,-0.183681078012516,-0.174828246225955,0.353679273163371,-0.555253594679881,-0.852038157159465,0.25189509498804,0.37997370005002,-0.165817125240568,0.00236415862408571
"Oral.Expression","Cognitive",-0.337741017412645,1.71243950460065,6.02074612335065,1.30698544381029,-0.982319688115025,0.855724634831766,0.501601257605812,-1.65484162816074,0.597835542742121,1.22039390614936,-0.898217560396264,-2.04441998193374,-0.622358841303561,-0.925261465943062,1.16249969755378,-0.12394153694243,-0.38497750020173,0.227111384412025,0.562922369278764,0.269967037950945,-1.43903332985314,0.859733843670956,-0.55044880376259,0.020585610803939,0.0368505972754633,0.841077672780993,0.0166009195782118,-0.158346096622519,0.0187393475448147,-0.650838334049466,0.589520763996512,-0.117374413536448,-0.0664202902585891,-0.362651695826784,0.0838057422657152,-0.373715422546096,-0.286048832457343,-0.253210133386385,-0.182957220837476,-0.173663722842402,0.521626486620684,0.757767506734744,-0.30691086446518,-0.635334349193547,-0.169706455733259,0.365178092557665,-0.340662302833747,0.672183284300895,0.128254242237192,0.154424024607778,0.0767362144107305,0.174917885998263,0.27677389485701,0.631759460368978,-0.408421958644318,-0.510459713965162,-0.0622856303140256,-0.132346265848737,0.184562377556065,0.329720725687431,-0.266614873836969,0.172978673655418,-0.393030615524904,-0.0425034272608884,0.155817068974932,-0.403838888625986,-0.0882319558589393,-0.433228980985094,-0.567022422907279,0.112597547526961,-0.256604157547589,-0.23632974491006,-0.284088063022972,0.865020377958441,0.589144758809236,-0.490860242779748,-0.0168343527172139,-0.919895454414973,0.355508628268557,-0.299042452989626,-0.314986740598339,-0.306743238125664,0.671233266921798,0.311248573616613,0.195502261348308,0.0170868762889385,0.0039213946853024,0.091236256833531,0.414223958877474,0.0093337441756033,-0.627453516594901,0.186244661810463,-0.337658785360536,0.142159964943862,-0.058824399174199,-0.453865527752376,-0.142260380188646,-0.11095948155228,-0.383356326069288,0.0210138136099283,-0.192760400541131,-0.113680948920583,-0.116085959194815,-0.395112188423038,-0.245352864132727,-0.546491394124227,0.765540348701537,-0.454542546042815,0.0213777438390069,-0.0574972605089696,0.105511250150802,0.137917336142495,-0.057038596864543,-0.960976032639674,0.136506799751891,0.201001114594115,-0.00337889197671091,-0.392173015822826,0.150896479923909,0.0160610208169726
"Originality","Cognitive",1.79479987790785,-0.486497312170511,3.61093574040209,-0.969003033759375,0.418182678708171,4.00558372885659,1.83655651139768,-1.88281879616638,-1.80090175139109,1.3998892257797,-1.75104376952918,0.804348473618881,-1.74683352573109,-0.743635381797793,0.337690327059383,-1.26509914736404,-1.18475071806691,0.454759067034377,-0.417861638058568,-0.137246362556545,-1.11602781686404,-1.10500837912396,0.2121792943109,0.898453535092027,0.0122558478785823,-0.412271510972982,0.297584637469351,1.02194287103738,0.386186791485319,-0.14089199917813,0.0373890898899966,0.0983913118431344,-0.567106997742826,-0.347019832633966,0.0316327111106261,0.527789478815543,-0.322309946462231,-0.054472071024429,0.273474393207503,0.284734110030761,-0.601059640626443,-0.109532036965494,-0.290619452511768,0.0293954078291277,-0.556325799411881,-0.920752283523905,-0.746675369789664,-0.545626756129526,-1.00730284130198,-0.415534024304299,-0.431142120505617,0.420007468667867,0.203742994682372,-0.189737139848018,-0.175134850121584,0.303328133299671,0.229184259778484,0.569692052884488,-0.397398683190441,-0.32352764389429,1.32350642361328,0.566788376322409,-0.0241057588366941,0.667286577983396,-1.25500867168473,0.517490995007874,0.621811859629999,0.0900588948854897,0.504652048628887,0.491104845645221,-0.1265580449569,-0.657392521901236,0.12481583749536,0.123923124502712,-0.132972642235095,-0.160921605360831,-0.0309365733683592,-0.364463440059302,0.538957567370896,-0.0730944867087516,0.0352330600086914,0.149808495414179,-0.538889708221663,-0.906096927215038,-0.219819383739149,0.225837765264916,-0.388132253815059,0.064737107033301,-0.0920453286297533,0.569280199425289,-0.0839838468999013,-0.162791884802891,0.318137593169844,0.0743568623969033,-0.157823051550065,0.0763559650486066,-0.259917884728091,-0.476772306062817,-0.311361578430546,0.294096287361427,-0.283723708856758,0.259901670072,0.827588982756172,-0.395660644436996,-0.276867650227478,-0.162940754180407,0.158240227784462,-0.189243521887415,-0.57856603785538,0.0698625544392848,0.20029505856899,-0.12629297041171,0.0772163912881554,-0.0839086047270044,-0.0177066597793364,0.325461038393661,-0.00313933400048879,0.456820367527603,-0.253478688142884,-0.00268329526957305
"Perceptual.Speed","Sensory",5.52945043165472,2.01600277936293,0.0787526600116357,1.34627059419644,1.84773063377687,0.125051292461551,0.0129887418671292,-1.23225155769733,-0.464472111797314,-1.2147679633511,-2.34665369461865,0.603290515067168,0.887440293130344,-0.589827075051935,-1.65607825998703,-1.03036090095552,0.137196291301077,1.10277983548555,0.49692995727411,-1.29582594749309,0.959516710534526,-0.0221165307824139,-0.293811027379385,-0.278548045798463,0.0266381559079701,0.244432016688831,-0.408401960607388,-0.162800464358845,0.430611047942708,1.02799100917639,-0.41823165847172,0.630179969390368,0.0190617047772177,0.579695281871289,0.0419225280556417,0.0949746626557961,-0.102494013292178,-0.477283904631554,-0.920827612978515,0.0882301737814242,0.181457933559938,-0.364486946267355,0.196121161860576,-0.0515748575797426,0.410993036130149,0.923292085473128,0.711069097185214,0.15532806138743,-0.185458557092294,0.179086389070911,0.342519198761834,-0.279639152347807,0.245270511455573,0.498888079372473,-0.340191396028438,-0.0805100439533013,0.395058079760318,0.044957804288716,0.563623741531743,0.898671357145026,-0.196659926159774,-0.0746914565461736,0.397078796313115,-0.381024355154538,0.645114932065675,0.119242958709667,0.464052956229535,0.423832855059246,-0.175786383623988,0.344359432367644,-0.567776882979384,0.40733859855398,0.180589702742928,0.457940584425889,-0.135563188013904,-0.174046781503314,0.171126975573669,0.72804666491558,0.041549209692612,-0.214239284529137,-0.475355427875038,0.679555773341555,-0.200892084798575,-0.915771715165825,-0.0833795921584167,0.551709439711648,1.00153530593556,0.00497750972353451,0.0716781246866906,-0.269317526230376,0.473206242591598,-0.0823390757167925,0.247210063642349,0.352134426522009,0.464395481044228,-0.260743437309938,0.294093126689689,-0.168885094416807,0.168503464851731,0.085179912591712,-0.642396885864399,0.460413979374566,0.154825111075581,0.27560760603848,-0.303661052109677,-0.237573285371601,0.25251577689499,0.766362896502423,0.0824399156667972,0.0933328435206645,-0.365022765132673,-0.333437490548415,0.0361002131214592,-0.558585142013714,-0.263851129743448,-0.0807644243511142,-0.140861516828013,0.149896510061603,-0.00395932798976704,0.0177956151669665
"Peripheral.Vision","Sensory",2.52095970636123,1.76115767612053,-2.43241527577887,-2.69262694581177,-1.44889939749696,-2.52158461997879,-1.27024201209718,-2.66042094540683,0.235794871383884,-1.04871751232039,-0.956386355244573,0.450686895858793,-2.86862373440293,-0.888636488809831,0.601209776308042,0.0769186784953272,-0.717930885298864,-1.81977210224408,-0.959662337049996,-0.510177342333429,0.638608237919578,0.676332948373867,-0.550651259822901,-0.55820100012157,-0.452937659253652,0.78463584069358,-1.98745236141216,0.0324654856356066,-1.0909030536713,0.001256316458973,1.30327439812924,-0.580344034584197,-0.0346890647005193,0.619914475979051,0.370172385514339,1.0842306484127,0.0035724824246346,-0.344717528001063,0.434750031572231,0.239044534557093,0.383556446699424,-0.0739611686550823,0.154015934518668,0.0658435395567394,0.122303727521484,-0.12229231211557,-0.119875662015327,0.049293986495388,-0.0390324965518132,0.225683983047424,0.210224624845127,0.183807606248574,-0.0393053172158841,0.042020533794606,0.131602200862985,-0.0686784181470488,0.0310719366275784,-0.17266077266195,-0.25202837702142,-0.018279046582493,-0.0585163771333926,0.0628567502092041,-0.00827785827529434,-0.0675777232992015,-0.279076056497121,-0.00351450804086498,0.203101753920508,0.358775211148054,-0.427205638890785,-0.243369706365704,0.144015270796729,0.0752528666489372,-0.0533663115770601,-0.044687709654765,0.08518160990173,-0.0511874475961583,0.0664401555183075,-0.271111331464763,0.0996659914590867,-0.0505456136068921,0.357054099407312,-0.240096974285232,0.190785171383031,-0.229550865531435,0.297827757994341,0.0971227154980099,-0.088594463710458,-0.196885357033777,-0.068573364994862,-0.241107907707833,0.0287691210791685,-0.0458173612566892,0.689048316434454,0.0478093711012804,0.221046681363058,-0.452846289554827,-0.297856455502343,0.348448404999704,-0.217227359224517,0.108449726587725,0.0200938411727314,0.0568049958117995,-0.0357173149783807,0.285084400789331,0.00811481675638421,-0.297220280077911,0.169562255133924,-0.0190424458018564,0.387809949201213,-0.19098650315544,0.0788148432812637,-0.312701768261882,-0.454435906421291,0.173011985394895,0.147850302337789,0.106455643252919,0.225014915988745,0.303890914769624,0.115335140065639,-0.791450256298503
"Problem.Sensitivity","Cognitive",3.06105234342649,5.97712584684968,3.84549998703125,1.42701460928521,4.12135299741935,0.454438030148015,0.273855415140506,-0.790267582975133,-0.562224218142588,-2.2074036786976,-2.94034420732541,-0.941686477321928,0.664456944703663,-0.715914621750178,0.171707349706373,-1.33641705810945,-0.170217696494834,0.651215026373804,-0.494453928672715,0.449837436045603,0.0653363885145442,-0.267830735622021,-0.166104721876127,0.0876402104624641,0.299574262466585,0.740988914767502,-0.0612230958168943,0.536885691006459,0.426788695885871,0.551224130695104,0.0375620807552718,1.11188259507805,0.229636207512226,0.67654361567613,0.264531729325102,1.04895597069295,0.314885516954919,0.329468352966811,0.0377255556354509,-0.298363871543358,0.0899973057150568,-0.153881875811182,0.186502606715702,-0.837004430369094,0.330912181380865,-0.170364287123715,0.316851703926363,0.462225326726518,-0.139424965007765,-0.308137311574534,-0.124250880441236,-0.675903904893117,-0.224712780008025,0.499924294563654,0.388867047579076,0.574238752794814,-0.322071379400277,0.393847414845747,0.0177188552318944,1.42250403558733,-0.128200422190341,-0.710828541911346,-1.43257075487224,-0.281013512683143,-0.206311058062786,1.15288033348432,-0.091291932753319,0.102054150975941,-0.497387652240289,0.651155758926206,0.494302421479667,0.565624985415927,-0.567504798711227,-0.459644050943385,-0.065132820386523,0.194008960124685,0.342301431708555,0.135220039748363,0.107910899986965,-0.581018924075207,-0.151682243785003,0.579933077530136,-0.18865734737088,0.129520068343093,-0.372866307191464,0.0718963592494064,-0.620291759501476,-0.324614990592447,0.1316520328623,0.223785839266118,-0.404854758000239,-0.111037586432412,-0.0646745674654052,-0.586943971791595,-0.148099014568289,-1.18859354317619,-0.588543339308779,0.0670460779438599,-0.432879231722247,-0.574505067449309,0.238697999636699,-0.0111080021482472,-0.154919213122854,-0.100614508558595,-0.0384106776173359,0.203597564834781,-0.488403735579953,-0.0732093789345121,-0.0530789334078678,0.264790082790919,-0.107603790328575,-0.272123003858274,0.21769954365616,-0.0542204808334527,-0.0973403737358509,-0.141628244270845,0.0822537626506121,-0.0701288492366594,-0.169811867921904,0.00966645168046593
"Rate.Control","Oper&Cntrl",8.05171869943658,5.8271370729989,-4.5483620240384,-1.22371459541777,-0.823175779871667,-1.68799644925643,-0.0444193000820378,-2.93910431030841,2.45366529159781,-0.218592046772783,-0.216821279951002,-2.47162865619226,-3.19694654250763,-0.256393955631253,-1.17714927269858,-0.111910821853697,-0.238195813078402,-2.17060539841257,-0.0601890756590962,-0.263346922285188,1.45297998370307,-0.771720394767357,0.252804362126908,-1.55613313314638,1.42236585605181,-0.969669898042771,-0.723945242038399,-0.486433682336047,0.488618068776716,0.544140511978234,-0.347562830866294,0.565585715341601,-0.500483044297716,0.423146875543931,0.670025206634081,-0.261617227177858,-0.225842650921079,-0.375528963198395,0.00729888335151378,-0.682817574342772,-0.110535525356284,-0.651779636026784,0.294420970457774,0.247686322247578,-0.025673551845456,0.260621439654997,0.0887594039318335,0.320882689194327,-0.0746204680783606,-0.0847427793171313,-0.278679127089161,0.936973291845408,-0.00864681940188945,0.116969788733265,-0.467325053497358,-0.0197262089041798,0.46620656661428,0.178305383769392,0.831709183474911,-0.448094629068781,0.0692439508518144,-0.330567649828255,-0.593017038696424,0.478388640014409,-0.285837609496218,0.412604607415219,-0.209240382565612,-0.00862501505313305,-0.0660793616281018,-0.269894778557922,-0.428879977051305,-0.701742945579836,0.254659725268791,0.12139389475262,-0.413762271095204,0.00867388171672967,0.744544095730985,-0.38978429033127,0.106811631994023,-0.731799202934025,-0.121268521979758,-0.387758740522217,-1.02580348411514,-0.351161332518518,0.134317503334642,0.602119300794117,-0.1187458014762,-0.156109836555445,-0.035199343960299,-0.491400803602152,0.572176658066902,0.115142182628241,-0.0847381843154493,-0.695808348883047,0.419967608502271,0.249686762821827,-0.315525898977793,-0.311089001501189,-0.0753823123181841,-0.18329864773182,0.364312028014731,0.0570413111838013,-0.0977948306990933,0.577248496253922,-0.376448168496687,-0.37934182156609,-0.145932914829127,-0.251364865447928,0.150746265443247,-0.503743798550263,0.363783315943867,0.371087380135975,0.161186103987692,-0.0677682482652401,0.148575188871359,-0.321596153688177,-0.204205790238284,-0.213216787696901,-0.0264945535286443,0.0951903531569028
"Reaction.Time","Physical",9.4031772543677,8.78747258530634,-5.64712028669139,-2.03284986228541,-0.272607769741125,-1.16053025448469,-2.94969183970093,-2.77694054067167,1.05409535817294,0.166972950553731,-0.644023447676228,-2.97486390078683,-3.67585539364643,0.110610402602491,-1.34074454464045,-0.594724460447271,-0.510051393568883,-2.23229526977751,-0.619799044237518,-0.408219333877383,1.13172308655567,-0.832560074990004,1.9460754106646,-1.98513666794812,1.98121389511431,-1.44116275548992,-0.53871371725136,-0.646865970417121,0.363863464875721,-0.076670614059371,-0.92130278150296,2.47615978676444,1.18587833602221,0.167855551521249,-0.177677156410486,-1.50766513750865,-0.180415758142066,-0.472265386281873,0.0177216456570617,0.123492821620056,-0.585866750061578,-0.512407478662174,-0.910082775638344,0.0579819835122064,0.917090193510604,0.196667921336224,-0.642434804011215,-0.13936258209841,-0.569616842225886,0.548436470318292,0.0398699256727647,-0.209859817137677,-1.00260677939107,-0.256907218960343,-0.716134705228513,0.529694813977813,0.11722377803573,-0.0409641243696279,-0.339367337910981,0.23952991892688,0.557184215999884,-0.0835363587204012,0.385653626162537,0.170954060203267,0.639325106703571,-0.362985292339543,-1.21290295702184,-0.678611392918211,1.19214212782728,0.149046482210815,-0.0984412267981883,-0.698124627862051,-0.202830934578043,0.463563935029771,-0.286740362114916,0.113321618377937,0.974449620867468,0.266338455101562,-0.222692885338831,-0.283419049260304,-0.30120154293164,0.243629360142137,0.0104141039530347,0.0108274654750284,0.289766923875498,-0.312410210425012,-0.0255630094398413,0.115500206743142,-0.26115036973822,0.574895310294304,-0.790248752235423,-0.425264708183408,-0.152873512246044,0.395049444355767,0.209285256304923,-0.215393525741949,0.260639021001921,0.337775519840285,-0.257573129664506,0.166985866210615,0.0858390651296399,-0.207169145458625,-0.0690234301232607,-0.410710159669477,0.206208844090129,0.0696806619720364,0.0764733067856483,0.12501950592249,0.149558382521584,0.0934570564891114,-0.182388825594464,-0.106437114955829,-0.102753434920525,0.0616695975683252,-0.16457948479213,0.0841623941424202,0.127967553839804,0.0993759353335204,0.0621292341739305,-0.0208601259603088
"Response.Orientation","Physical",6.86250641658482,9.89990564115403,-5.74772885080538,-1.17962723415735,-0.606516680819498,-1.84127472165382,-1.79163502569595,-3.20157343022479,1.0717657127059,-1.35233598943751,-0.871710093973004,-2.29205869349656,-3.81699498549956,-0.884346838759479,-0.745923185267284,-0.212798478109756,-0.0279567948962372,-2.17148209184345,-0.602178674320175,0.00330951295390385,1.65428782113584,-0.53217170570195,1.01814135096398,-1.31047477346768,1.2529372690176,-1.15129546149072,-0.140981055208355,-0.18253792885205,0.421161915255093,0.166213383344824,-0.617105918398271,1.78915706635338,1.83908014245474,-0.176543596249767,0.325999607311867,-1.40128580645758,0.118370790043804,-0.53507866720037,-0.538175157409012,-1.25314111631278,-1.12025574371947,0.729418978485604,-0.383453004988122,-0.474132731130011,-0.563874073941359,-0.273842483462311,-0.436405622743048,0.702763638828757,0.405160762345408,-0.342275017745965,0.119541209748197,0.510112994885643,-0.491110271153747,-0.820790972423387,0.326439833416054,0.0251343978784759,0.0936079663418407,0.252948838057652,-0.35718661453021,0.540128423498923,-0.00598697575173083,0.0599043010348384,-1.16362744598292,0.454170826842538,0.505595405204617,0.273054722147851,1.11433927973446,-0.0119964842365025,0.0248876750272077,-0.753910689396249,-0.514654118158803,0.794463220002773,-0.22831649186402,-0.535241671889571,0.142784211599904,-0.329319333188509,-1.8831080235306,0.420622483598271,0.0871038164306043,0.35610460473866,0.333961836761436,5.96041613904202e-05,0.431904069318418,-0.06546952507151,0.000544315109947077,-0.0830216123792109,-0.143695586115557,0.23586252746291,-0.0295451163800473,-0.30456935070185,-0.107867721651344,0.348663446238981,0.132758608981579,-0.105604570412069,-0.54398559120527,0.111538909941924,-0.147590798982665,-0.222308796076277,0.497847395428886,0.0770582061890324,-0.280406573930381,0.0838120758113771,-0.0445770138589496,0.0783999863972764,0.0207188492330929,-0.120511047109236,0.0515264453233066,0.00148327456835044,-0.236896238530698,0.210918180210122,0.0167577618442548,0.0987670394722411,0.238156931102241,-0.0683709894553884,-0.0161247458717835,0.119411893278252,0.0163637777863136,0.00485595672258248,0.0465110987538181,-0.0535606436151448
"Selective.Attention","Sensory",2.44416803868051,1.61654195168397,-0.0282091014508698,0.511419934607802,0.198984300934489,0.982383791400461,0.245591654216269,-0.996155795172886,-0.31593972468496,-0.623447313515259,-1.74439086312571,0.324754869431847,0.185822568557694,-0.815389603522756,-0.812746350913919,-0.564062734079194,0.324464688956805,0.901993768583503,0.0990125534996916,-0.339106572188218,1.06087135258884,-0.933974168242215,-0.43267089735853,0.212159384853259,-0.0576389223161345,-0.39421325234548,0.365038206340501,-0.456273892188831,0.773614859700281,-0.063411335364709,-0.81513987090083,0.352064853560486,-0.106711288455666,-0.242611947789183,0.390089919036204,0.0762841862204943,-0.262060864211547,-0.131314899220505,-0.163924381644629,-0.0903641238249867,-0.00789424522517615,-0.824459072216282,0.0727877301410598,0.266233196100854,0.408579938590424,0.275877358797953,0.56998187923594,0.575037609595954,-0.693123284324036,-0.364915801585645,-0.134493798301726,0.0720295135087669,-0.430305801506925,0.181500614443445,-0.0511869920394229,-0.102608572648982,0.484056951006653,0.141618161354291,-0.263716407748126,-0.159651526952088,-0.0785225462500375,-0.638695414538346,0.120344297826613,0.335938027764596,0.344699978693511,0.0409212328182535,0.195598450649497,0.364510980286888,0.864129932726517,-0.0133174395867993,-0.208606967290509,-0.927232094495545,0.445795523392763,0.0647563534172565,-0.401499107564281,0.879685743256512,-0.426562311043086,-0.540037311262371,-0.175134791560561,1.3404104517781,0.377477553261909,0.56624936989409,0.4351349870229,-0.180465153766447,-0.937086760744686,-0.226434909082932,0.441532923629335,0.228756142931101,0.155520166974338,-0.0778710118931468,0.379072147209216,0.76436699628863,0.528316802572355,-0.489988442103895,-0.0650924213578547,-0.667507691609431,0.525480249515644,0.39437441606726,-0.263186781440535,-0.00173370031450586,0.223557698646048,-0.277246194525332,0.0523493609380733,-0.194777594367803,-0.387605962532766,0.255799798280578,0.0120765845528411,-0.285124844098098,-0.128189760269147,0.0855123043189737,0.179272704482154,-0.0546559627936032,-0.619621213000899,-0.14670304230971,0.330346875237536,-0.213191819907172,-0.0548635271812802,-0.166771100951692,0.0793371241489437,0.0351303190406969
"Sound.Localization","Sensory",2.28849636936532,1.74049313104661,-2.28049036461647,-2.41444726218637,-1.40323736096677,-1.60287608937372,-1.1081641420384,-2.10176804192725,0.4128518894948,-0.753673463521005,-1.20421019515399,0.0901205814862892,-2.50764165739076,-0.700434686954243,-0.446112261011375,-0.286215180170712,-0.624116392454563,-1.17767152327448,-0.982749213914993,-0.627419942953699,1.06992696620869,0.922310158313554,-1.54140181230893,0.127301073166667,0.10119052677519,0.433301044351122,-2.0479198723446,0.690117175743906,-1.65237061624421,-0.452481095251015,-0.321909381634517,-1.08306378868189,0.318229324468501,0.694166552697257,0.354276601614653,1.58528100726399,-0.60944742392837,-0.274637945234123,0.212190072782188,0.240209321466062,0.213547784349857,0.305100618165429,-0.347539715778988,-0.495413042568363,-0.240743028030072,-0.0774809850711752,-0.305736256635138,-0.155042009496147,0.0642836570782111,0.431487745213191,-0.026346479881311,0.28417807940189,0.343640241732644,-0.222670928397398,0.378925094916563,-0.378881873263076,-0.690664248738658,-0.00979001178549903,0.422068918734627,-0.00875292890150064,0.0968280001190362,0.462305508123006,0.140024977162656,-0.343748071276626,0.122837582047366,0.0815116101555557,-0.226158654024467,-0.0616583314536374,0.187690380429147,-0.588545123652373,0.269505313116524,0.212579445281214,0.237897951913846,-0.526942491343213,-0.445153741710998,0.106625911871933,-0.289807631205889,0.392904927884946,-0.138646661987098,-0.440247374838052,-0.276323118291727,-0.392014917486911,0.720249032841063,0.217385253700621,-0.33966882928373,0.0548302524376948,0.603100387264324,-0.994929492976825,-0.369354831216659,0.434627670666439,-0.0529782841890357,0.0236825436752694,0.481354080334281,-0.00154248364485717,-0.10341995787528,-0.0704477069199956,0.0369949291878073,0.0832100580018167,-0.642081593376532,-0.378210331865841,-0.137582575224197,0.129003035454217,0.360510714877043,-0.528044387123727,0.23213534503263,0.172870764309954,0.192598288193052,0.205358541376281,-0.426037725318202,-0.325120909868455,-0.0195530282168839,0.599983367150488,-0.121863291066324,0.0404060899837324,-0.346698266267796,-0.297059235911387,-0.55468552931268,-0.113954013905356,0.014294276854398,0.0778498434029571
"Spatial.Orientation","Sensory",5.6252920565074,1.60826109512922,-3.06757258363831,-5.35252911282628,-2.45696369691042,-2.93136312045252,-1.55907151127639,-3.70389072291811,-1.19766471958661,-2.19759207619639,-2.33096047176036,0.61571702690976,-2.55220437039441,-0.659676147991891,0.888410109749019,1.29506682973875,-1.11952844996045,-2.21903688329526,-0.511850213045855,-0.884225444173592,-0.30084613880892,1.19369656578184,-0.386555500212132,-1.29508804827257,-0.574515158507811,0.814143256596436,-2.50280526436976,0.618106844171643,-1.10014319621127,-0.25118673630379,1.85054091821081,-0.435036396070322,-0.174837083057682,0.295172107554007,0.20631340168255,0.87069307412973,-0.162822864622963,0.668424651395119,0.0690244963032005,0.0451628414295559,0.336198802495563,0.674968877011997,-0.179098235960128,-0.390561895583508,0.349979393964354,-0.177091697083496,0.0217382200293081,-1.00069342925282,-0.714616855681534,-0.0202298314408079,0.416909586333999,-0.260465667883354,-0.226345433002408,-0.215891094849279,-0.243769058764592,-0.51318772409409,0.665439633758798,-0.853387562015964,-0.444154558106444,-0.283450316769045,-0.476164583801253,-0.719146830810762,0.466110113820422,0.39974699627036,0.0339283851020662,0.0667370753546997,0.774228034047365,0.84479752171759,-0.642786389488455,-0.320418355265589,-0.380320824288337,-0.235469517787639,-0.205966431245794,-0.227026030172548,-0.0778773264102981,-0.460796931809439,0.299510636079047,-0.7321471407325,-0.741861303042929,0.309566174588154,0.612243849621228,0.287298081288632,-0.778534917595572,0.67384085318503,-0.173861164142441,0.396243928682838,-0.201898872900014,0.482514449302604,0.439268279426359,0.0829687228388398,-0.14951971035932,-0.243024944736836,-0.619507447865867,-0.299462022809376,0.373899832767621,0.159501497828946,0.855415666040306,0.0526244889458343,0.0373174251602286,-0.0264263712203539,-0.217923837411445,0.0955901314947517,-0.124852222155906,-0.353077283797763,-0.0447074835442683,0.224504665160954,-0.182347749419423,0.128766910164608,-0.447604157456397,0.209210756513684,-0.138139249275662,-0.0722210377327598,0.211496119752287,-0.105751934290745,-0.122410154242632,0.0496924409406134,0.034032800581019,-0.151082396920381,-0.151602694679878,0.0228911329599986
